股票代码,股票简称,申购代码,交易所,板块,发行总数,网上发行,顶格申购需配市值,申购上限,发行价格,最新价,首日收盘价,申购日期,中签号公布日,中签缴款日期,上市日期,发行市盈率,行业市盈率,中签率,询价累计报价倍数,配售对象报价家数,连续一字板数量,涨幅,每中一签获利
603661,恒林股份,732661,上海证券交易所,非科创板,2500.0,22500000,10.0,10000,56.88,39.68,81.91,2017-11-09,2017-11-13,2017-11-13,2017-11-21 00:00:00,22.98,47.59,0.02359552,770.15,5689.0,3,63.05,35860.0
002912,中新赛克,002912,深圳证券交易所,非科创板,1670.0,16700000,16.5,16500,30.22,18.58,43.52,2017-11-09,2017-11-13,2017-11-13,2017-11-21 00:00:00,22.99,53.25,0.0115830832,,,9,219.81,33215.0
002911,佛燃能源,002911,深圳证券交易所,非科创板,5600.0,50400000,16.5,16500,13.94,10.09,20.07,2017-11-09,2017-11-13,2017-11-13,2017-11-22 00:00:00,22.85,25.41,0.0348802599,1324.3,6286.0,4,93.83,6540.0
603365,水星家纺,732365,上海证券交易所,非科创板,6667.0,60003000,26.0,26000,16.0,16.61,23.04,2017-11-08,2017-11-10,2017-11-10,2017-11-20 00:00:00,22.98,32.59,0.03757731,730.69,5769.0,4,83.0,13280.0
601019,山东出版,780019,上海证券交易所,非科创板,26690.0,240210000,80.0,80000,10.16,6.64,14.63,2017-11-08,2017-11-10,2017-11-10,2017-11-22 00:00:00,22.99,26.06,0.10126731,1420.33,5694.0,3,66.01,6710.0
603970,中农立华,732970,上海证券交易所,非科创板,3333.34,30001000,13.0,13000,12.47,10.12,17.96,2017-11-07,2017-11-09,2017-11-09,2017-11-16 00:00:00,22.98,30.82,0.02685912,909.05,6018.0,6,129.16,16110.0
600933,爱柯迪,730933,上海证券交易所,非科创板,13824.0,124416000,41.0,41000,11.01,14.61,15.85,2017-11-07,2017-11-09,2017-11-09,2017-11-17 00:00:00,20.79,20.79,0.06494325,246.62,5874.0,4,93.76,10320.0
300723,一品红,300723,深圳证券交易所,非科创板,4000.0,36000000,16.0,16000,17.05,39.68,24.55,2017-11-07,2017-11-09,2017-11-09,2017-11-16 00:00:00,22.99,41.07,0.0278205356,2388.69,7144.0,7,133.85,11410.0
603605,珀莱雅,732605,上海证券交易所,非科创板,5000.0,45000000,20.0,20000,15.34,58.91,22.09,2017-11-03,2017-11-07,2017-11-07,2017-11-15 00:00:00,22.99,44.39,0.03311719,624.09,6196.0,6,145.12,22260.0
300721,怡达股份,300721,深圳证券交易所,非科创板,2005.0,18045000,8.0,8000,16.71,35.7,24.06,2017-11-02,2017-11-06,2017-11-06,2017-11-15 00:00:00,22.99,44.48,0.0220238349,1625.06,6369.0,7,139.05,11615.0
002864,盘龙药业,002864,深圳证券交易所,非科创板,2167.0,19503000,8.5,8500,10.03,27.0,14.44,2017-11-02,2017-11-06,2017-11-06,2017-11-16 00:00:00,22.98,40.99,0.0205556054,3112.72,6666.0,10,224.55,11260.0
603278,大业股份,732278,上海证券交易所,非科创板,5200.0,46800000,20.0,20000,15.31,11.01,22.05,2017-11-01,2017-11-03,2017-11-03,2017-11-13 00:00:00,22.95,49.84,0.03343481,763.66,5873.0,5,118.84,18190.0
603076,乐惠国际,732076,上海证券交易所,非科创板,1865.0,18650000,18.0,18000,19.71,21.85,28.38,2017-11-01,2017-11-03,2017-11-03,2017-11-13 00:00:00,22.99,64.91,0.01405082,,,6,139.96,27590.0
300725,药石科技,300725,深圳证券交易所,非科创板,1833.3334,18333000,18.0,18000,11.32,36.79,16.3,2017-11-01,2017-11-03,2017-11-03,2017-11-10 00:00:00,22.99,44.48,0.0132814344,,,16,524.0,29660.0
603916,苏博特,732916,上海证券交易所,非科创板,7600.0,68400000,30.0,30000,9.02,13.75,12.99,2017-10-31,2017-11-02,2017-11-02,2017-11-10 00:00:00,22.98,44.49,0.04094196,1142.76,5612.0,7,148.96,13440.0
603083,剑桥科技,732083,上海证券交易所,非科创板,2446.7889,22022000,9.0,9000,15.05,218.43,21.67,2017-10-31,2017-11-02,2017-11-02,2017-11-10 00:00:00,22.99,52.2,0.02504388,1579.85,5774.0,10,269.32,40530.0
300722,新余国科,300722,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,8.99,22.01,12.95,2017-10-31,2017-11-02,2017-11-02,2017-11-10 00:00:00,22.99,35.06,0.0138076024,,,12,337.31,15160.0
300719,安达维尔,300719,深圳证券交易所,非科创板,4200.0,37800000,16.5,16500,12.19,11.67,17.55,2017-10-27,2017-10-31,2017-10-31,2017-11-09 00:00:00,22.99,49.68,0.0289510566,1267.44,6175.0,7,180.33,10990.0
300716,*ST泉为,300716,深圳证券交易所,非科创板,2668.0,24012000,10.5,10500,12.14,22.61,17.48,2017-10-27,2017-10-31,2017-10-31,2017-11-09 00:00:00,22.98,39.01,0.0242143498,2137.8,6829.0,8,170.74,10365.0
600903,贵州燃气,730903,上海证券交易所,非科创板,12194.8396,109754000,36.0,36000,2.21,6.89,3.18,2017-10-26,2017-10-30,2017-10-30,2017-11-07 00:00:00,22.88,25.6,0.06048114,1388.4,5894.0,13,396.76,8770.0
300720,海川智能,300720,深圳证券交易所,非科创板,1800.0,18000000,18.0,18000,11.74,115.74,16.91,2017-10-26,2017-10-30,2017-10-30,2017-11-06 00:00:00,22.84,50.08,0.0130867795,,,10,273.74,16070.0
300717,华信新材,300717,深圳证券交易所,非科创板,1600.0,16000000,16.0,16000,14.24,22.6,20.51,2017-10-26,2017-10-30,2017-10-30,2017-11-06 00:00:00,22.99,39.01,0.0124149537,,,10,247.16,17600.0
603856,东宏股份,732856,上海证券交易所,非科创板,4933.0,44397000,19.0,19000,10.89,13.51,15.68,2017-10-25,2017-10-27,2017-10-27,2017-11-06 00:00:00,22.98,39.07,0.03284798,994.57,5766.0,7,173.1,18850.0
603507,振江股份,732507,上海证券交易所,非科创板,3140.79,28270000,12.0,12000,26.25,32.54,37.8,2017-10-25,2017-10-27,2017-10-27,2017-11-06 00:00:00,22.99,49.69,0.02696955,1973.24,6214.0,5,131.76,34590.0
300718,长盛轴承,300718,深圳证券交易所,非科创板,2500.0,22500000,10.0,10000,18.56,64.36,26.73,2017-10-25,2017-10-27,2017-10-27,2017-11-06 00:00:00,22.99,44.27,0.0235958639,1046.52,7056.0,7,177.94,16515.0
603659,璞泰来,732659,上海证券交易所,非科创板,6370.29,57340000,18.0,18000,16.53,28.15,23.8,2017-10-24,2017-10-26,2017-10-26,2017-11-03 00:00:00,22.99,31.47,0.04426349,528.75,5826.0,10,273.31,45180.0
603937,丽岛新材,732937,上海证券交易所,非科创板,5222.0,46998000,20.0,20000,9.59,14.44,13.81,2017-10-23,2017-10-25,2017-10-25,2017-11-02 00:00:00,22.98,49.84,0.03405504,933.25,5736.0,7,180.36,17300.0
603912,佳力图,732912,上海证券交易所,非科创板,3700.0,33300000,14.0,14000,8.64,7.58,12.44,2017-10-20,2017-10-24,2017-10-24,2017-11-01 00:00:00,22.99,64.21,0.02935555,1708.46,5633.0,11,284.27,24560.0
300711,广哈通信,300711,深圳证券交易所,非科创板,3610.0,32490000,14.0,14000,8.35,16.0,12.02,2017-10-20,2017-10-24,2017-10-24,2017-11-01 00:00:00,22.99,51.52,0.0276883877,1488.23,6397.0,12,325.61,13595.0
603289,泰瑞机器,732289,上海证券交易所,非科创板,5100.0,45900000,20.0,20000,7.83,8.15,11.28,2017-10-19,2017-10-23,2017-10-23,2017-10-31 00:00:00,22.98,64.17,0.03355483,1170.8,5954.0,10,261.94,20510.0
300713,英可瑞,300713,深圳证券交易所,非科创板,1328.125,9562500,5.0,5000,40.29,12.67,58.02,2017-10-19,2017-10-23,2017-10-23,2017-11-01 00:00:00,21.95,31.37,0.0167960051,760.82,6336.0,10,219.98,44315.0
300712,永福股份,300712,深圳证券交易所,非科创板,3502.0,31518000,14.0,14000,11.82,21.68,17.02,2017-10-19,2017-10-23,2017-10-23,2017-10-31 00:00:00,22.98,72.9,0.0269189661,1597.15,6618.0,9,228.55,13505.0
603260,合盛硅业,732260,上海证券交易所,非科创板,7000.0,63000000,21.0,21000,19.52,48.97,28.11,2017-10-18,2017-10-20,2017-10-20,2017-10-30 00:00:00,22.99,44.83,0.04471626,1122.63,5378.0,12,312.06,60910.0
002910,庄园牧场,002910,深圳证券交易所,非科创板,4684.0,42156000,18.5,18500,7.46,11.33,10.74,2017-10-18,2017-10-20,2017-10-20,2017-10-31 00:00:00,22.94,37.75,0.0279395174,1202.31,6760.0,11,273.79,10210.0
603722,阿科力,732722,上海证券交易所,非科创板,2170.0,19530000,8.0,8000,11.24,,16.19,2017-10-13,2017-10-17,2017-10-17,2017-10-25 00:00:00,22.98,44.91,0.02394593,1726.87,5529.0,15,493.45,55460.0
603607,京华激光,732607,上海证券交易所,非科创板,2278.0,20502000,9.0,9000,16.04,26.6,23.1,2017-10-13,2017-10-17,2017-10-17,2017-10-25 00:00:00,22.93,43.75,0.02326303,1290.15,5833.0,11,304.11,48780.0
002909,集泰股份,002909,深圳证券交易所,非科创板,3000.0,27000000,12.0,12000,7.47,4.99,10.76,2017-10-13,2017-10-17,2017-10-17,2017-10-26 00:00:00,22.97,44.93,0.0225490879,1777.0,6063.0,12,294.12,10985.0
601108,财通证券,780108,上海证券交易所,非科创板,35900.0,323100000,107.0,107000,11.38,8.93,16.39,2017-10-12,2017-10-16,2017-10-16,2017-10-24 00:00:00,22.98,26.38,0.12870883,525.9,5123.0,4,95.26,10840.0
300715,凯伦股份,300715,深圳证券交易所,非科创板,1800.0,18000000,18.0,18000,12.5,16.58,18.0,2017-10-12,2017-10-16,2017-10-16,2017-10-26 00:00:00,22.98,38.14,0.0131665555,,,12,335.69,20980.0
603922,ST金鸿顺,732922,上海证券交易所,非科创板,3200.0,28800000,12.0,12000,17.54,12.86,25.26,2017-10-11,2017-10-13,2017-10-13,2017-10-23 00:00:00,22.98,19.23,0.02741289,858.18,5441.0,6,139.91,24540.0
002907,华森制药,002907,深圳证券交易所,非科创板,4006.0,36054000,11.5,11500,4.53,14.09,6.52,2017-10-11,2017-10-13,2017-10-13,2017-10-20 00:00:00,22.96,38.87,0.0308989778,2276.73,6373.0,15,481.53,10905.0
603683,晶华新材,732683,上海证券交易所,非科创板,3167.0,28503000,11.0,11000,9.34,28.81,13.45,2017-10-10,2017-10-12,2017-10-12,2017-10-20 00:00:00,22.99,44.62,0.02849905,2450.6,6106.0,10,247.16,23080.0
603466,风语筑,732466,上海证券交易所,非科创板,3600.0,32400000,14.0,14000,16.56,10.57,23.85,2017-10-10,2017-10-12,2017-10-12,2017-10-20 00:00:00,22.98,47.21,0.02813627,2036.45,5264.0,12,334.55,55400.0
002908,德生科技,002908,深圳证券交易所,非科创板,3334.0,30006000,13.0,13000,7.58,6.55,10.92,2017-10-10,2017-10-12,2017-10-12,2017-10-20 00:00:00,22.98,55.01,0.0238185769,1589.66,6163.0,15,462.63,17535.0
603396,金辰股份,732396,上海证券交易所,非科创板,1889.0,18890000,18.0,18000,19.47,26.47,28.04,2017-09-29,2017-10-10,2017-10-10,2017-10-18 00:00:00,22.99,62.9,0.0146094,,,8,198.12,38570.0
300710,万隆光电,300710,深圳证券交易所,非科创板,1750.0,17500000,17.5,17500,14.75,31.3,21.24,2017-09-29,2017-10-10,2017-10-10,2017-10-19 00:00:00,22.98,50.25,0.0131656315,,,11,291.31,21485.0
300709,精研科技,300709,深圳证券交易所,非科创板,2200.0,19800000,8.5,8500,38.7,49.74,55.73,2017-09-29,2017-10-10,2017-10-10,2017-10-19 00:00:00,22.65,50.26,0.0233916157,1429.05,6216.0,6,153.02,29610.0
603829,洛凯股份,732829,上海证券交易所,非科创板,4000.0,36000000,16.0,16000,7.23,16.57,10.41,2017-09-28,2017-10-09,2017-10-09,2017-10-17 00:00:00,22.99,30.55,0.02956131,1424.7,5627.0,9,237.72,17190.0
300708,聚灿光电,300708,深圳证券交易所,非科创板,6433.0,57897000,25.5,25500,2.82,8.08,4.06,2017-09-28,2017-10-09,2017-10-09,2017-10-16 00:00:00,22.93,50.26,0.035942837,1629.12,6026.0,25,1199.26,16910.0
002905,金逸影视,002905,深圳证券交易所,非科创板,4200.0,37800000,16.5,16500,20.98,7.05,30.21,2017-09-28,2017-10-09,2017-10-09,2017-10-16 00:00:00,20.63,39.52,0.0268551909,768.12,6349.0,6,147.55,15480.0
603499,翔港科技,732499,上海证券交易所,非科创板,2500.0,22500000,10.0,10000,9.24,13.95,13.31,2017-09-27,2017-09-29,2017-09-29,2017-10-16 00:00:00,22.97,42.19,0.02426543,2286.17,5562.0,11,276.89,25590.0
002906,华阳集团,002906,深圳证券交易所,非科创板,7310.0,65790000,21.5,21500,13.69,25.45,19.71,2017-09-27,2017-09-29,2017-09-29,2017-10-13 00:00:00,22.98,49.86,0.04084807,1278.1,6469.0,6,149.8,10255.0
603110,东方材料,732110,上海证券交易所,非科创板,2566.67,23101000,10.0,10000,13.04,21.39,18.78,2017-09-26,2017-09-28,2017-09-28,2017-10-13 00:00:00,22.98,44.3,0.02500682,2161.25,5305.0,8,201.63,26290.0
002903,宇环数控,002903,深圳证券交易所,非科创板,2500.0,22500000,10.0,10000,12.78,42.4,18.4,2017-09-26,2017-09-28,2017-09-28,2017-10-13 00:00:00,16.44,41.64,0.0215955835,1775.7,6617.0,12,351.69,22475.0
603103,横店影视,732103,上海证券交易所,非科创板,5300.0,47700000,15.0,15000,15.45,15.07,22.25,2017-09-22,2017-09-26,2017-09-26,2017-10-12 00:00:00,22.98,39.36,0.04111406,1454.93,5388.0,7,175.91,27180.0
300707,威唐工业,300707,深圳证券交易所,非科创板,1965.0,19650000,19.5,19500,15.09,11.43,21.73,2017-09-22,2017-09-26,2017-09-26,2017-10-10 00:00:00,22.99,62.13,0.0141491972,,,9,239.48,18070.0
300705,九典制药,300705,深圳证券交易所,非科创板,2934.0,26406000,11.5,11500,10.37,10.45,14.93,2017-09-21,2017-09-25,2017-09-25,2017-10-10 00:00:00,22.97,38.47,0.0256701698,1489.6,6526.0,10,261.13,13540.0
601086,国芳集团,780086,上海证券交易所,非科创板,16000.0,144000000,48.0,48000,3.16,6.84,4.55,2017-09-20,2017-09-22,2017-09-22,2017-09-29 00:00:00,22.92,40.24,0.0730578,1017.17,5627.0,11,306.84,9700.0
002902,铭普光磁,002902,深圳证券交易所,非科创板,3500.0,31500000,14.0,14000,14.13,27.75,20.35,2017-09-20,2017-09-22,2017-09-22,2017-09-29 00:00:00,22.9,49.42,0.0244669404,903.62,6240.0,10,269.38,19030.0
603378,*ST亚士,732378,上海证券交易所,非科创板,4900.0,44100000,19.0,19000,12.94,5.15,18.63,2017-09-19,2017-09-21,2017-09-21,2017-09-28 00:00:00,22.98,43.85,0.0330438,1848.24,5275.0,,43.74,5660.0
603367,辰欣药业,732367,上海证券交易所,非科创板,10000.0,90000000,30.0,30000,11.66,13.76,16.79,2017-09-19,2017-09-21,2017-09-21,2017-09-29 00:00:00,22.98,38.42,0.05460914,808.62,5638.0,7,167.53,19530.0
603136,天目湖,732136,上海证券交易所,非科创板,2000.0,20000000,20.0,20000,19.68,8.67,28.34,2017-09-15,2017-09-19,2017-09-19,2017-09-27 00:00:00,22.99,29.41,0.01483832,,,6,152.83,30080.0
300706,阿石创,300706,深圳证券交易所,非科创板,1960.0,19600000,19.5,19500,9.97,77.13,14.36,2017-09-15,2017-09-19,2017-09-19,2017-09-26 00:00:00,22.98,37.78,0.0141176407,,,19,659.93,32900.0
603363,傲农生物,732363,上海证券交易所,非科创板,6000.0,54000000,18.0,18000,4.79,2.93,6.9,2017-09-14,2017-09-18,2017-09-18,2017-09-26 00:00:00,22.95,27.52,0.04193631,889.76,5172.0,13,380.28,18220.0
300654,世纪天鸿,300654,深圳证券交易所,非科创板,2335.0,21015000,9.0,9000,7.71,9.65,11.1,2017-09-14,2017-09-18,2017-09-18,2017-09-26 00:00:00,22.98,27.05,0.0239693567,1273.12,6379.0,14,403.34,15550.0
002901,大博医疗,002901,深圳证券交易所,非科创板,4010.0,36090000,12.0,12000,11.56,43.56,16.65,2017-09-13,2017-09-15,2017-09-15,2017-09-22 00:00:00,22.98,60.7,0.0310198026,1281.31,5826.0,11,309.57,17895.0
002900,哈三联,002900,深圳证券交易所,非科创板,5276.67,47500000,21.0,21000,18.07,9.71,26.02,2017-09-12,2017-09-14,2017-09-14,2017-09-22 00:00:00,22.98,38.14,0.0300210317,803.24,6313.0,6,116.7,10545.0
603055,台华新材,732055,上海证券交易所,非科创板,6760.0,60840000,20.0,20000,9.21,8.14,13.26,2017-09-11,2017-09-13,2017-09-13,2017-09-21 00:00:00,22.97,33.06,0.04483893,1100.37,5098.0,7,156.09,14380.0
603106,恒银科技,732106,上海证券交易所,非科创板,7000.0,63000000,28.0,28000,10.75,7.11,15.48,2017-09-08,2017-09-12,2017-09-12,2017-09-20 00:00:00,22.99,48.12,0.04048378,743.38,5076.0,8,199.74,21470.0
300703,创源股份,300703,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,19.83,13.11,28.56,2017-09-08,2017-09-12,2017-09-12,2017-09-19 00:00:00,22.98,46.85,0.014376154,,,8,181.32,17980.0
603533,掌阅科技,732533,上海证券交易所,非科创板,4100.0,36900000,12.0,12000,4.05,20.6,5.83,2017-09-07,2017-09-11,2017-09-11,2017-09-21 00:00:00,22.96,53.28,0.03624791,3201.7,5348.0,24,1300.49,52670.0
300702,天宇股份,300702,深圳证券交易所,非科创板,3000.0,27000000,12.0,12000,22.41,21.4,32.27,2017-09-07,2017-09-11,2017-09-11,2017-09-19 00:00:00,22.99,38.01,0.025786638,678.56,6011.0,8,188.16,21085.0
603813,原尚股份,732813,上海证券交易所,非科创板,2207.0,19863000,8.0,8000,10.17,35.7,14.64,2017-09-06,2017-09-08,2017-09-08,2017-09-18 00:00:00,22.99,18.63,0.02502925,1197.52,5202.0,11,282.58,28740.0
603321,梅轮电梯,732321,上海证券交易所,非科创板,7700.0,69300000,30.0,30000,6.07,5.86,8.74,2017-09-06,2017-09-08,2017-09-08,2017-09-15 00:00:00,22.99,39.76,0.04292358,1053.35,5265.0,10,245.71,14910.0
002893,京能热力,002893,深圳证券交易所,非科创板,3000.0,27000000,12.0,12000,8.56,9.49,12.33,2017-09-06,2017-09-08,2017-09-08,2017-09-15 00:00:00,22.97,18.5,0.0232662593,2602.44,5735.0,10,266.92,11425.0
002899,英派斯,002899,深圳证券交易所,非科创板,3000.0,27000000,12.0,12000,16.05,23.06,23.11,2017-09-05,2017-09-07,2017-09-07,2017-09-15 00:00:00,22.99,46.41,0.0236019126,1939.51,5648.0,8,196.66,15780.0
300701,森霸传感,300701,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,13.14,9.36,18.92,2017-09-04,2017-09-06,2017-09-06,2017-09-15 00:00:00,22.98,47.46,0.0143123387,,,11,273.59,17975.0
603648,畅联股份,732648,上海证券交易所,非科创板,9216.67,82951000,36.0,36000,7.37,8.98,10.61,2017-09-01,2017-09-05,2017-09-05,2017-09-13 00:00:00,22.96,31.9,0.04854206,1044.58,5155.0,10,266.11,19610.0
603386,骏亚科技,732386,上海证券交易所,非科创板,5050.0,45450000,20.0,20000,6.23,18.95,8.97,2017-08-31,2017-09-04,2017-09-04,2017-09-12 00:00:00,22.99,47.32,0.03447903,1242.5,5299.0,12,345.86,21550.0
300700,岱勒新材,300700,深圳证券交易所,非科创板,2060.0,18540000,8.0,8000,10.49,20.33,15.11,2017-08-31,2017-09-04,2017-09-04,2017-09-12 00:00:00,22.98,36.13,0.0235550183,1427.46,5925.0,16,550.47,28870.0
603277,银都股份,732277,上海证券交易所,非科创板,6600.0,59400000,19.0,19000,12.37,10.35,17.81,2017-08-30,2017-09-01,2017-09-01,2017-09-11 00:00:00,22.99,39.55,0.04610122,508.42,5833.0,5,124.0,15340.0
002898,赛隆退,002898,深圳证券交易所,非科创板,4000.0,36000000,16.0,16000,8.31,0.37,11.97,2017-08-30,2017-09-01,2017-09-01,2017-09-12 00:00:00,22.98,37.49,0.0268827988,1304.46,6204.0,11,298.59,12405.0
603882,金域医学,732882,上海证券交易所,非科创板,6868.0,61812000,20.0,20000,6.93,23.42,9.98,2017-08-29,2017-08-31,2017-08-31,2017-09-08 00:00:00,22.97,54.56,0.04669108,1063.5,5001.0,16,489.84,33950.0
002897,意华股份,002897,深圳证券交易所,非科创板,2667.0,24003000,10.5,10500,20.68,79.4,29.78,2017-08-29,2017-08-31,2017-08-31,2017-09-07 00:00:00,22.99,47.09,0.0229252597,1219.63,5842.0,7,162.28,16780.0
300695,兆丰股份,300695,深圳证券交易所,非科创板,1667.77,16677500,16.5,16500,62.67,60.37,90.24,2017-08-28,2017-08-30,2017-08-30,2017-09-08 00:00:00,22.99,19.35,0.0133675306,,,5,126.56,39660.0
603725,天安新材,732725,上海证券交易所,非科创板,3668.0,33012000,14.0,14000,9.64,12.69,13.88,2017-08-25,2017-08-29,2017-08-29,2017-09-06 00:00:00,22.99,36.78,0.03045121,1048.44,5192.0,8,198.88,19170.0
603527,众源新材,732527,上海证券交易所,非科创板,3110.0,27990000,12.0,12000,13.27,11.63,19.11,2017-08-24,2017-08-28,2017-08-28,2017-09-07 00:00:00,22.97,93.4,0.028472,1729.47,5345.0,7,178.0,23620.0
603183,建研院,732183,上海证券交易所,非科创板,2200.0,19800000,8.0,8000,13.56,3.68,19.53,2017-08-24,2017-08-28,2017-08-28,2017-09-05 00:00:00,22.98,55.89,0.02591171,1209.21,5291.0,13,385.23,52240.0
300697,电工合金,300697,深圳证券交易所,非科创板,4000.0,36000000,16.0,16000,7.63,14.76,10.99,2017-08-24,2017-08-28,2017-08-28,2017-09-07 00:00:00,22.97,94.15,0.0301019162,2153.64,6395.0,14,369.1,14080.0
603500,祥和实业,732500,上海证券交易所,非科创板,3150.0,28350000,12.0,12000,13.17,11.44,18.96,2017-08-23,2017-08-25,2017-08-25,2017-09-04 00:00:00,22.98,47.25,0.02894761,838.52,5214.0,10,212.9,28040.0
300699,光威复材,300699,深圳证券交易所,非科创板,9200.0,82800000,36.5,36500,11.26,28.4,16.21,2017-08-23,2017-08-25,2017-08-25,2017-09-01 00:00:00,22.99,29.96,0.0469721187,604.17,5404.0,17,559.58,31505.0
603359,*ST东珠,732359,上海证券交易所,非科创板,5690.0,51210000,21.0,21000,18.18,2.28,26.18,2017-08-22,2017-08-24,2017-08-24,2017-09-01 00:00:00,22.34,17.09,0.03852849,1080.23,5173.0,8,200.15,36390.0
300698,万马科技,300698,深圳证券交易所,非科创板,3350.0,30150000,13.0,13000,6.0,27.22,8.64,2017-08-22,2017-08-24,2017-08-24,2017-08-31 00:00:00,22.98,46.65,0.0282908566,2031.05,5603.0,18,694.64,20840.0
002896,中大力德,002896,深圳证券交易所,非科创板,2000.0,20000000,20.0,20000,11.75,77.84,16.92,2017-08-18,2017-08-22,2017-08-22,2017-08-29 00:00:00,22.99,39.21,0.0138758824,,,12,348.74,20490.0
002895,川恒股份,002895,深圳证券交易所,非科创板,4001.0,36009000,12.0,12000,7.03,30.78,10.12,2017-08-16,2017-08-18,2017-08-18,2017-08-25 00:00:00,22.99,41.91,0.032741185,1264.16,5787.0,13,324.26,11400.0
603127,昭衍新药,732127,上海证券交易所,非科创板,2050.0,18450000,7.0,7000,12.51,39.62,18.01,2017-08-15,2017-08-17,2017-08-17,2017-08-25 00:00:00,22.98,56.24,0.0265071,1333.21,5337.0,16,454.22,56820.0
603181,皇马科技,732181,上海证券交易所,非科创板,5000.0,45000000,20.0,20000,10.36,16.55,14.92,2017-08-14,2017-08-16,2017-08-16,2017-08-24 00:00:00,22.99,41.82,0.03452878,771.14,5696.0,9,230.12,23840.0
603079,圣达生物,732079,上海证券交易所,非科创板,2000.0,20000000,20.0,20000,15.09,11.66,21.73,2017-08-11,2017-08-15,2017-08-15,2017-08-23 00:00:00,22.99,32.93,0.01574523,,,10,273.39,41250.0
300696,爱乐达,300696,深圳证券交易所,非科创板,1725.0,17250000,17.0,17000,22.38,25.01,32.23,2017-08-11,2017-08-15,2017-08-15,2017-08-22 00:00:00,22.99,47.05,0.0142415424,,,10,262.9,29420.0
603976,正川股份,732976,上海证券交易所,非科创板,2700.0,24300000,10.0,10000,14.32,28.15,20.62,2017-08-10,2017-08-14,2017-08-14,2017-08-22 00:00:00,22.99,37.39,0.02766447,1010.01,5031.0,9,230.99,33080.0
